Date,Price,Volume
Apr 03 2016 01: +0,1.014,71
Apr 04 2016 01: +0,0.882,84
Apr 05 2016 01: +0,0.972,52
Apr 06 2016 01: +0,0.999,36
Apr 07 2016 01: +0,0.996,47
Apr 08 2016 01: +0,0.982,45
Apr 09 2016 01: +0,0.977,57
Apr 10 2016 01: +0,0.971,47
Apr 11 2016 01: +0,0.924,65
Apr 12 2016 01: +0,0.935,36
Apr 13 2016 01: +0,0.892,40
Apr 14 2016 01: +0,0.915,32
Apr 15 2016 01: +0,0.949,49
Apr 16 2016 01: +0,1.006,58
Apr 17 2016 01: +0,0.976,38
Apr 18 2016 01: +0,0.96,43
Apr 19 2016 01: +0,0.983,45
Apr 20 2016 01: +0,0.943,32
Apr 21 2016 01: +0,0.948,31
Apr 22 2016 01: +0,0.914,41
Apr 23 2016 01: +0,0.984,58
Apr 24 2016 01: +0,0.929,51
Apr 25 2016 01: +0,0.935,62
Apr 26 2016 01: +0,0.985,44
Apr 27 2016 01: +0,0.992,43
Apr 28 2016 01: +0,1.039,37
Apr 29 2016 01: +0,0.931,54
Apr 30 2016 01: +0,0.999,55
May 01 2016 01: +0,0.93,61
May 02 2016 01: +0,1.073,36
May 03 2016 01: +0,1.076,36
May 04 2016 01: +0,0.996,35
May 05 2016 01: +0,1.019,31
May 06 2016 01: +0,1.081,33
May 07 2016 01: +0,1.087,30
May 08 2016 01: +0,1.061,38
May 09 2016 01: +0,1.039,45
May 10 2016 01: +0,1.087,27
May 11 2016 01: +0,1.043,36
May 12 2016 01: +0,1.022,33
May 13 2016 01: +0,1.016,43
May 14 2016 01: +0,1.088,52
May 15 2016 01: +0,1.048,54
May 16 2016 01: +0,1.027,34
May 17 2016 01: +0,0.989,25
May 18 2016 01: +0,1.025,47
May 19 2016 01: +0,1.01,21
May 20 2016 01: +0,1.029,40
May 21 2016 01: +0,1.071,37
May 22 2016 01: +0,1.081,34
May 23 2016 01: +0,1.105,42
May 24 2016 01: +0,1.077,27
May 25 2016 01: +0,1.066,28
May 26 2016 01: +0,1.122,38
May 27 2016 01: +0,1.107,47
May 28 2016 01: +0,1.003,40
May 29 2016 01: +0,1.047,34
May 30 2016 01: +0,1.118,28
May 31 2016 01: +0,1.112,38
Jun 01 2016 01: +0,1.15,40
Jun 02 2016 01: +0,1.132,26
Jun 03 2016 01: +0,1.086,40
Jun 04 2016 01: +0,1.054,48
Jun 05 2016 01: +0,1.007,48
Jun 06 2016 01: +0,0.983,51
Jun 07 2016 01: +0,0.934,43
Jun 08 2016 01: +0,1.01,45
Jun 09 2016 01: +0,0.951,39
Jun 10 2016 01: +0,1.003,35
Jun 11 2016 01: +0,0.936,30
Jun 12 2016 01: +0,0.978,46
Jun 13 2016 01: +0,1.032,41
Jun 14 2016 01: +0,1.047,31
Jun 15 2016 01: +0,1.058,30
Jun 16 2016 01: +0,1.048,39
Jun 17 2016 01: +0,1.017,41
Jun 18 2016 01: +0,1.027,36
Jun 19 2016 01: +0,1.008,46
Jun 20 2016 01: +0,1.005,30
Jun 21 2016 01: +0,1.045,36
Jun 22 2016 01: +0,0.995,30
Jun 23 2016 01: +0,0.956,31
Jun 24 2016 01: +0,0.937,46
Jun 25 2016 01: +0,0.89,44
Jun 26 2016 01: +0,0.86,17
Jun 27 2016 01: +0,0.74,43
Jun 28 2016 01: +0,0.792,31
Jun 29 2016 01: +0,0.729,36
