Date,Price,Volume
Feb 11 2016 01: +0,0.676,75
Feb 12 2016 01: +0,0.731,86
Feb 13 2016 01: +0,0.823,62
Feb 14 2016 01: +0,0.759,61
Feb 15 2016 01: +0,0.746,58
Feb 16 2016 01: +0,0.762,80
Feb 17 2016 01: +0,0.741,44
Feb 18 2016 01: +0,0.633,126
Feb 19 2016 01: +0,0.691,80
Feb 20 2016 01: +0,0.734,101
Feb 21 2016 01: +0,0.767,54
Feb 22 2016 01: +0,0.768,86
Feb 23 2016 01: +0,0.79,60
Feb 24 2016 01: +0,0.729,55
Feb 25 2016 01: +0,0.719,74
Feb 26 2016 01: +0,0.741,66
Feb 27 2016 01: +0,0.759,97
Feb 28 2016 01: +0,0.777,51
Feb 29 2016 01: +0,0.756,78
Mar 01 2016 01: +0,0.721,66
Mar 02 2016 01: +0,0.69,68
Mar 03 2016 01: +0,0.716,62
Mar 04 2016 01: +0,0.736,93
Mar 05 2016 01: +0,0.712,101
Mar 06 2016 01: +0,0.71,80
Mar 07 2016 01: +0,0.654,79
Mar 08 2016 01: +0,0.679,62
Mar 09 2016 01: +0,0.682,62
Mar 10 2016 01: +0,0.696,46
Mar 11 2016 01: +0,0.719,61
Mar 12 2016 01: +0,0.719,61
Mar 13 2016 01: +0,0.73,67
Mar 14 2016 01: +0,0.744,56
Mar 15 2016 01: +0,0.767,73
Mar 16 2016 01: +0,0.771,70
Mar 17 2016 01: +0,0.761,41
Mar 18 2016 01: +0,0.681,63
Mar 19 2016 01: +0,0.713,46
Mar 20 2016 01: +0,0.69,52
Mar 21 2016 01: +0,0.661,63
Mar 22 2016 01: +0,0.655,70
Mar 23 2016 01: +0,0.647,47
Mar 24 2016 01: +0,0.646,51
Mar 25 2016 01: +0,0.682,73
Mar 26 2016 01: +0,0.743,34
Mar 27 2016 01: +0,0.732,47
Mar 28 2016 01: +0,0.711,43
Mar 29 2016 01: +0,0.674,34
Mar 30 2016 01: +0,0.658,60
Mar 31 2016 01: +0,0.656,52
Apr 01 2016 01: +0,0.65,68
Apr 02 2016 01: +0,0.713,68
Apr 03 2016 01: +0,0.594,51
Apr 04 2016 01: +0,0.585,63
Apr 05 2016 01: +0,0.621,34
Apr 06 2016 01: +0,0.595,51
Apr 07 2016 01: +0,0.63,56
Apr 08 2016 01: +0,0.694,47
Apr 09 2016 01: +0,0.702,59
Apr 10 2016 01: +0,0.757,62
Apr 11 2016 01: +0,0.738,52
Apr 12 2016 01: +0,0.693,42
Apr 13 2016 01: +0,0.745,111
Apr 14 2016 01: +0,0.925,64
Apr 15 2016 01: +0,0.845,37
Apr 16 2016 01: +0,0.838,53
Apr 17 2016 01: +0,0.8,42
Apr 18 2016 01: +0,0.791,49
Apr 19 2016 01: +0,0.742,26
Apr 20 2016 01: +0,0.706,38
Apr 21 2016 01: +0,0.729,34
Apr 22 2016 01: +0,0.68,37
Apr 23 2016 01: +0,0.729,73
Apr 24 2016 01: +0,0.752,78
Apr 25 2016 01: +0,0.727,38
Apr 26 2016 01: +0,0.902,42
Apr 27 2016 01: +0,0.85,31
Apr 28 2016 01: +0,0.815,44
Apr 29 2016 01: +0,0.772,33
Apr 30 2016 01: +0,0.783,52
May 01 2016 01: +0,0.794,64
May 02 2016 01: +0,0.878,29
May 03 2016 01: +0,0.868,37
May 04 2016 01: +0,0.865,29
May 05 2016 01: +0,0.79,48
May 06 2016 01: +0,0.836,36
May 07 2016 01: +0,0.826,39
May 08 2016 01: +0,0.789,55
May 09 2016 01: +0,0.775,40
May 10 2016 01: +0,0.771,38
May 11 2016 01: +0,0.795,65
May 12 2016 01: +0,0.796,38
May 13 2016 01: +0,0.794,55
May 14 2016 01: +0,0.847,67
May 15 2016 01: +0,0.849,53
May 16 2016 01: +0,0.762,47
May 17 2016 01: +0,0.747,39
May 18 2016 01: +0,0.76,44
May 19 2016 01: +0,0.689,53
May 20 2016 01: +0,0.773,44
May 21 2016 01: +0,0.77,52
May 22 2016 01: +0,0.816,61
May 23 2016 01: +0,0.823,40
May 24 2016 01: +0,0.853,29
May 25 2016 01: +0,0.91,34
May 26 2016 01: +0,0.86,31
May 27 2016 01: +0,0.839,35
May 28 2016 01: +0,0.833,44
May 29 2016 01: +0,0.826,26
May 30 2016 01: +0,0.87,46
May 31 2016 01: +0,0.896,32
Jun 01 2016 01: +0,0.883,50
Jun 02 2016 01: +0,0.873,40
Jun 03 2016 01: +0,0.871,49
Jun 04 2016 01: +0,0.871,36
Jun 05 2016 01: +0,0.798,47
Jun 06 2016 01: +0,0.77,57
Jun 07 2016 01: +0,0.779,51
Jun 08 2016 01: +0,0.819,51
Jun 09 2016 01: +0,0.857,52
Jun 10 2016 01: +0,0.821,43
Jun 11 2016 01: +0,0.848,65
Jun 12 2016 01: +0,0.952,81
Jun 13 2016 01: +0,0.949,35
Jun 14 2016 01: +0,0.974,31
Jun 15 2016 01: +0,0.967,44
Jun 16 2016 01: +0,0.991,29
Jun 17 2016 01: +0,1.008,43
Jun 18 2016 01: +0,0.989,39
Jun 19 2016 01: +0,0.996,36
Jun 20 2016 01: +0,0.976,45
Jun 21 2016 01: +0,0.97,29
Jun 22 2016 01: +0,0.883,56
